bootstrap_index,mean_setting_tv_vs_ideal,raw_energy_hartree,projected_energy_hartree,raw_energy_error_millihartree,projected_energy_error_millihartree,raw_gamma_frobenius_error,projected_gamma_frobenius_error,raw_idempotency_frobenius,one_spin_slater_fidelity,full_rhf_determinant_fidelity
1027,0.020487220819825777,-1.9615024543463748,-1.9458017155619973,-14.76082789006572,0.9399108943117795,0.040850282664674165,0.03666359149095466,0.017842307193858098,0.9993280020325085,0.9986564556462852
1028,0.016640858579009595,-1.953806816719818,-1.9463778020732063,-7.065190263508825,0.3638243831027843,0.0296937873770026,0.023394683613067683,0.01833238576945179,0.99972635142535,0.9994527777342425
1029,0.02263079993225535,-1.9151595696503436,-1.944087380989701,31.582056805965486,2.654245466608085,0.06394467083413477,0.058934511450889855,0.02608078722450681,0.9982634880727614,0.9965299916191963
1030,0.01272924405647125,-1.9397528417527032,-1.9463066000364708,6.988784703605866,0.4350264198382803,0.028846786887378347,0.025014818263105528,0.01443250491079076,0.999687132330391,0.9993743625469607
1031,0.020991288466501556,-1.9457413573026698,-1.946291146150011,1.000269153639266,0.45048030629812885,0.03461212001809146,0.022942280991047805,0.026168520458749685,0.9997368281988956,0.9994737256571882
1032,0.021653787693416894,-1.9305685735818223,-1.9454330103663386,16.173052874486782,1.3086160899704602,0.0489453510974169,0.04161003420585775,0.02593767185485238,0.9991343467626209,0.9982694428807692
1033,0.021601248987351544,-1.9507922396602406,-1.9455457305550226,-4.050613203931519,1.1958959012865478,0.04823990889772207,0.046351574023904385,0.012529352656861423,0.9989257669978338,0.9978526879722105
1034,0.022177528088141926,-1.929795852945947,-1.946411440343322,16.945773510362194,0.33018611298718525,0.03535755325170548,0.022589608354468986,0.02706320535801331,0.9997448548006167,0.9994897747003062
1035,0.021832593765477713,-1.9389870319236608,-1.94596579878685,7.754594532648262,0.7758276694591615,0.034824569550427655,0.03257536893346982,0.012445095991996214,0.9994694268032909,0.9989391351144988
1036,0.017111614872893553,-1.9416768111085967,-1.9460520865212991,5.064815347712415,0.6895399350099751,0.04052014956288452,0.03511386791764337,0.020818440503553522,0.9993835111048797,0.9987674022683172
1037,0.027953673181649284,-1.939045833067382,-1.9458205501152406,7.695793388927008,0.9210763410685274,0.0475599378578052,0.042214531855172474,0.021273359261057015,0.99910899618758,0.9982187862629537
1038,0.015684023941565935,-1.9250231672701517,-1.9458815630945974,21.718459186157446,0.8600633617117381,0.039962173217735424,0.034681783117439045,0.020311054557801685,0.9993985950817743,0.9987975518514243
1039,0.021219763751836814,-1.9597091158836244,-1.9453151992234277,-12.967489427315293,1.4264272328814442,0.05620387248704377,0.05227918670870861,0.019972900246333785,0.9986335280929499,0.9972689234313726
1040,0.018078950167273088,-1.923122489066041,-1.9456831131635057,23.619137390268108,1.0585132928033758,0.04504536192256812,0.04258533720216836,0.015372431370801364,0.9990934294592074,0.9981876807885602
1041,0.024637186973169016,-1.9252046461918997,-1.9430869038055179,21.536980264409422,3.6547226507912534,0.0702206403983669,0.06489628720232456,0.02818367122998703,0.9978948486495783,0.9957941289613649
1042,0.020673899690396937,-1.9471065999111647,-1.9464367985412376,-0.3649734548556438,0.30482791507147056,0.035035672043911475,0.019023529475630636,0.029549160580294047,0.9998190528515837,0.9996381384450379
1043,0.020971999442250637,-1.934248950776601,-1.9454106298145064,12.492675679708132,1.3309966418026953,0.04218792568655987,0.04135847239680177,0.009275798954807048,0.9991448040772307,0.9982903395145277
1044,0.018569423642732934,-1.9652824107992999,-1.9449109506759596,-18.54078434299078,1.8306757803494556,0.051240928175930366,0.04889239630183332,0.0143846359008492,0.9988049003994297,0.9976112290619147
1045,0.02267845600052238,-1.9419913735509133,-1.9456466350597188,4.750252905395769,1.0949913965903058,0.03761411499576313,0.037072991723037234,0.00652094059549697,0.9993128703826238,0.9986262129123588
1046,0.022171094827259014,-1.9563947501635897,-1.9465662341818974,-9.653123707280553,0.1753922744116565,0.017148558698165214,0.014711775549607037,0.008730146562343636,0.9998917823046057,0.999783576320281
1047,0.01667699172952229,-1.9485125978110422,-1.9459639084794909,-1.7709713547331418,0.7777179768182485,0.03643525975180203,0.03598405298369195,0.006010122128542855,0.9993525807979172,0.9987055807474576
1048,0.020361703675011708,-1.963537445104136,-1.945046563054303,-16.795818647826977,1.6950634020060917,0.05928549401085438,0.0564405663015167,0.016376265508350845,0.9984072319500298,0.9968170008101206
1049,0.019710896935257544,-1.9489959141303628,-1.945610221104774,-2.2542876740536677,1.1314053515349975,0.03770669979680181,0.03703472054744521,0.006809442433121766,0.9993142169939194,0.9986289042861702
1050,0.022576209372845372,-1.9468385793352632,-1.945780366529718,-0.09695287895405968,0.9612599265911292,0.039447433205952516,0.03749499535603166,0.012026577037960496,0.9992970878590608,0.9985946698035995
1051,0.012554593207748327,-1.9381156913732618,-1.945995268824548,8.62593508304732,0.7463576317610077,0.03641025261459585,0.033375800171350375,0.015002888588535235,0.9994430440189688,0.9988863982379024
1052,0.02037916848960057,-1.960167856896782,-1.9450118004344874,-13.426230440472864,1.729826021821701,0.06032332399200715,0.05297485489236121,0.02801951327200387,0.9985969174875492,0.9971958036156351
1053,0.024211254502667628,-1.9559410990446346,-1.9452934598405853,-9.199472588325541,1.4481666157237782,0.0433303655682452,0.04094578128728798,0.013825581262645055,0.9991617311402148,0.9983241649751109
1054,0.020065642973688007,-1.9213046885076495,-1.9459240828469297,25.436937948659644,0.8175436093793564,0.039096460501307044,0.035739161529979885,0.016416512601645845,0.9993613672131455,0.9987231422781274
1055,0.0153672057609794,-1.9611273756347039,-1.9465910656714513,-14.385749178394747,0.15056078485775615,0.021987907515626775,0.016800286886878804,0.014193264846398174,0.9998588794097553,0.9997177787345315
1056,0.030598795796466287,-1.962017850832379,-1.9456726456159463,-15.276224376069791,1.0689808403627765,0.05574592154239671,0.0399282818156477,0.03878205480631473,0.9992029211410084,0.9984064776167242
1057,0.030115682519562176,-1.924859557332346,-1.9441882607139973,21.882069123963177,2.5533657423117972,0.07075115810766726,0.06714986144182657,0.02398605968057289,0.9977464065579362,0.9954978917992746
1058,0.012904336802460722,-1.9635951746898141,-1.9462276709648643,-16.853548233505045,0.5139554914448397,0.029053001935305616,0.02605580566397653,0.012739107268564833,0.9996605585134908,0.9993212322475044
1059,0.02298770708564566,-1.9576848021214335,-1.9460339284816153,-10.943175665124372,0.7076979746938328,0.03160254340191418,0.02965564120929113,0.010714960580888675,0.9995602950992664,0.9991207835389324
1060,0.020540313733182585,-1.9521047835246217,-1.945472078504176,-5.363157068312585,1.2695479521331876,0.04708323096109459,0.04465886484963563,0.014483053001698217,0.9990027929248853,0.9980065802717212
1061,0.026253157332342153,-1.9653942054911122,-1.9454152979962973,-18.652579034803107,1.3263284600117942,0.05019578171470554,0.045593915885967104,0.020475026208774366,0.9989606954532204,0.9979224710603818
1062,0.02230852705782825,-1.9352829084776781,-1.9463045531348395,11.458717978630961,0.4370733214695832,0.028859706387937518,0.027262902909235318,0.00984464952397997,0.9996283711892289,0.9992568804864307
1063,0.025181059376187028,-1.956842507823312,-1.944736001637734,-10.100881367002934,2.0056248185751357,0.05844835116145812,0.0555828840927054,0.01718586160190996,0.9984557614313871,0.9969139075355311
1064,0.014862452811019196,-1.9528134260330068,-1.946682199802386,-6.0717995766976784,0.05942665392311142,0.014119593160023952,0.010222717187858311,0.009794891831970437,0.9999477480425231,0.9998954988153131
1065,0.01141150281104851,-1.9517283669852483,-1.9465056141221309,-4.986740528939215,0.2360123341782483,0.0212007901636971,0.0207236149835563,0.0042668943038233105,0.9997852670351753,0.9995705801805969
1066,0.020625605946925724,-1.9744959734818528,-1.9448884618005626,-27.75434702554369,1.8531646557464754,0.06733494287384265,0.06142217816273347,0.026422842769089017,0.9981142769720043,0.9962321098953468
1067,0.025270644232061372,-1.9127969508402025,-1.94461165712058,33.94467561610659,2.129969335729065,0.05864324505665031,0.05243271861445296,0.027042877361700943,0.9986255446615026,0.9972529784504827
1068,0.01946333049094382,-1.9835156249934955,-1.9457773728738175,-36.773998537186436,0.9642535824916365,0.04328871264561313,0.03416283796767178,0.026488054954073095,0.999416455588979,0.9988332517020375
1069,0.014703319486977015,-1.9501685570328806,-1.9451054178537717,-3.4269305765715075,1.6362086025374367,0.04528354829682604,0.044861866348956246,0.005727747397537761,0.9989937858684446,0.9979885842037677
1070,0.016319800845375904,-1.944913198641088,-1.9461769829981306,1.8284278152211897,0.5646434581785265,0.03225556746678835,0.02695923489517463,0.01760728304566042,0.9996366232060877,0.9992733784548697
1071,0.016070814873925032,-1.9537771167179387,-1.9464870513295762,-7.03549026162964,0.2545751267328811,0.03114410290760951,0.021255452920775558,0.02269492304459306,0.9997741035182439,0.9995482580657084
1072,0.025979249154722016,-1.8983406418704243,-1.94549240961323,48.40098458588482,1.249216843079104,0.056212638318829354,0.047398063081336074,0.030825113953560655,0.9988770072005692,0.9977552755139659
1073,0.02894701614980255,-1.966718016912931,-1.9456490684316188,-19.976390456621917,1.0925580246903266,0.04953866652675527,0.04333656390802824,0.02340507154443242,0.9990610568764036,0.9981229953669964
1074,0.024905754618444,-1.9468468760622624,-1.9446943958280325,-0.1052496059532615,2.0472306282766084,0.06273883233628591,0.054212082043744864,0.030504983187177776,0.9985307421030168,0.9970636429248015
1075,0.019268789018499276,-1.9489087422775684,-1.9455505933981738,-2.16711582125928,1.1910330581352824,0.04304037136467289,0.04093381601731811,0.012646449709305781,0.9991622846816594,0.9983252711302733
1076,0.02379327707402544,-1.9442400652428342,-1.9455382448985252,2.50156121347489,1.203381557783878,0.04809811575489314,0.04261954479397228,0.021479865851536356,0.9990918042793462,0.9981844333781594
1077,0.018643819271598916,-1.9447898533205616,-1.9459070023500618,1.9517731357474588,0.8346241062473503,0.041237507750284695,0.038761326235445995,0.013456890093925805,0.9992487847067187,0.9984981337378543
1078,0.015864338054595133,-1.9381004779009554,-1.9462147117143445,8.641148555353695,0.5269147419646458,0.038284123904323585,0.0287818070813996,0.02527556444968147,0.9995858042116175,0.9991717799813861
1079,0.01659338128720732,-1.9467034613980896,-1.9465206884298316,0.03816505821951921,0.22093802647749072,0.01942084737150673,0.01889572616070894,0.004611247770397958,0.9998214784333986,0.9996429887367471
1080,0.01895787339944607,-1.934930616184728,-1.9460058441817203,11.811010271581157,0.7357822745888143,0.041563885989735136,0.035571699158809734,0.02203901407164122,0.9993673354455599,0.9987350711555583
1081,0.028066990087043303,-1.946926136693058,-1.9454715552109236,-0.18451023674881384,1.2700712453854734,0.04509729415903188,0.037882657260600125,0.024505262541952018,0.999282541148456,0.9985655970441157
1082,0.01934442004916613,-1.9219412829903473,-1.9449694738092667,24.800343465961827,1.7721526470424465,0.05441335497541302,0.051523315759964126,0.018581742894572602,0.9986730315783937,0.9973478240019794
1083,0.01820340828902927,-1.9546045041848503,-1.9452240549548632,-7.862877728541218,1.5175715014459357,0.05395509773480443,0.050969520158500634,0.016988262366999202,0.9987013575387281,0.9974044015496984
1084,0.02267266428854948,-1.9544534516498506,-1.9451350540418624,-7.711825193541522,1.6065724144467275,0.05069584583849981,0.04815975689368331,0.015510665822265662,0.9988406430042098,0.9976826301170634
1085,0.021016443039431024,-1.9491637131716144,-1.9465496530340836,-2.422086715305305,0.19197342222554425,0.018416797792163805,0.015466678650776137,0.009934972886223675,0.9998803911730403,0.9997607966523521
1086,0.01895769970661467,-1.9529388190191372,-1.9461262071942735,-6.1971925628281355,0.6154192620355659,0.03206351833276066,0.027369596493627996,0.016662445866378772,0.9996254538162302,0.9992510479173042
1087,0.02194270834400909,-1.9472484504790166,-1.9448005797205308,-0.5068240227075194,1.941046735778329,0.05161308893580331,0.05023976666867209,0.011583906087758144,0.9987380443990119,0.9974776813299627
1088,0.013880887508893245,-1.9497987632577602,-1.9461318923167108,-3.0571368014511435,0.6097341395983058,0.03170274183637032,0.026778605196733234,0.017168898421273268,0.9996414556997447,0.9992830399535046
1089,0.016192579645630402,-1.9402003486031851,-1.944967965212763,6.541277853123972,1.7736612435461652,0.05145478088285718,0.05026510609486204,0.011056475037280173,0.998737064770973,0.9974757245473388
1090,0.015819822331873606,-1.9573671037860743,-1.9460514368928294,-10.625477329765154,0.6901895634796595,0.03582952678918897,0.03452084963536031,0.009306452492760065,0.9994041969614069,0.9988087489040747
1091,0.019550746934313554,-1.94801813393647,-1.9461982874394763,-1.2765074801608378,0.543339016832789,0.03467574499314136,0.03198502484375641,0.01374764321620256,0.9994884828856685,0.9989772274210953
1092,0.01790201740816736,-1.9611734544594224,-1.9463942759855406,-14.431828003113267,0.3473504707685038,0.03040689783040722,0.02445229274947155,0.018249019542156228,0.9997010549933693,0.9994021993548555
1093,0.021098908106580997,-1.951778184262747,-1.945571861894124,-5.036557806437969,1.1697645621850938,0.03954468952245063,0.03790307154427642,0.011069818121812127,0.9992817850707044,0.9985640859740935
1094,0.018189019751277874,-1.9477591889065178,-1.9462068614673071,-1.0175624502086755,0.5347649890019568,0.03217368965931178,0.027658591643510075,0.016781945186717752,0.9996175063621965,0.999235159025776
1095,0.023256496104160546,-1.9517252513267394,-1.9465298321589926,-4.983624870430248,0.21179429731654764,0.0178169865538972,0.016097150365712153,0.007564262042658296,0.9998704408959148,0.9997408985773911
1096,0.01946010521704452,-1.921323989917673,-1.945770781110378,25.417636538636046,0.9708453459311706,0.04104743722705637,0.03684422710971557,0.018463471369165606,0.9993212896519433,0.9986430399516232
1097,0.024873133917840518,-1.9912298076728037,-1.9449131157000539,-44.48818121649456,1.8285107562552305,0.06357725727975905,0.05019356936685857,0.038447389066099145,0.9987403618195565,0.9974823103274586
1098,0.01449973510743342,-1.9467441866637574,-1.94657827758055,-0.0025602074482655723,0.16334887575908397,0.02206942718191438,0.014129437722066505,0.01698485663760516,0.9999001812530449,0.9998003724698721
1099,0.024860758525116926,-1.9411449048851421,-1.9448543993365985,5.596721571166974,1.8872271197105661,0.055618067081651,0.05468912962197407,0.010602022212766769,0.9985046921056473,0.9970116201569935
1100,0.016310627779456202,-1.9322876562792624,-1.9455845435413284,14.453970177046749,1.1570829149807338,0.03974308845611873,0.03850008983185867,0.010310416625917694,0.9992589362831054,0.9985184217416432
1101,0.023187052826277102,-1.94492502039408,-1.9456468781582117,1.8166060622291091,1.0947482980974144,0.046058861127572286,0.0364189144589282,0.027972101780166604,0.9993369126222081,0.9986742649292869
1102,0.023714877005211046,-1.9464342298138877,-1.9462965431010788,0.3073966424214092,0.4450833552303024,0.03376010082050793,0.02754982409105055,0.019335729595750986,0.9996205068252823,0.9992411576656341
1103,0.016193218493982937,-1.9496366729018029,-1.9459486819645233,-2.895046445493765,0.7929444917857964,0.033416691741835855,0.03238533225850171,0.007808619612325907,0.9994756184337643,0.9989515118435557
1104,0.016636014414614576,-1.9532082949923006,-1.9458970348453606,-6.466668535991538,0.8445916109485196,0.03283791749106878,0.031555301191768914,0.008910672098669107,0.9995021330666533,0.9990045140047898
1105,0.016317855406788685,-1.953605592298192,-1.9458218089985049,-6.86396584188298,0.9198174578042284,0.04231057233637338,0.04076546195753433,0.010930766590225995,0.9991691898608871,0.9983390699672614
1106,0.02273008851571577,-1.954923696686943,-1.9458985762076215,-8.182070230633887,0.8430502486875824,0.03863603328018274,0.036522858892385136,0.012931757740152773,0.9993330403972419,0.9986665256295956
1107,0.015561225506103163,-1.9382764090796047,-1.9461372633302185,8.46521737670436,0.6043631260905791,0.03363565524951809,0.03228163562250513,0.009893784412448009,0.9994789655142344,0.9989582025054042
1108,0.022049423955765406,-1.949015612057188,-1.941611924025689,-2.2739856008788806,5.129702430620053,0.08089265883132231,0.07743097160593758,0.0222500717077496,0.9970022292135132,0.9940134450567147
1109,0.021169856777076525,-1.9444690737197978,-1.9450526297452997,2.2725527365112796,1.6889967110094162,0.04559139374428099,0.04520145699160695,0.005716381394728652,0.9989784244291353,0.9979578924749176
1110,0.025888430121605376,-1.9165610794815342,-1.9463924131623795,30.180546974774902,0.34921329392956224,0.03483696411470058,0.026716921145047378,0.022351984341440482,0.9996431228538811,0.9992863730690597
1111,0.015626003410669755,-1.9513002698355344,-1.9453612012696515,-4.558643379225291,1.3804251866575967,0.045604876755400765,0.043824448799845005,0.012517935852208291,0.9990399122201845,0.998080746208914
1112,0.020682253656353386,-1.9554996238858189,-1.946358129985972,-8.757997429509778,0.3834964703370858,0.02414810195596891,0.022495508164137458,0.008528333365904505,0.9997469804756915,0.9994940249702627
1113,0.024674167231219197,-1.9710380547039186,-1.9453981646287481,-24.29642824760947,1.3434618275609544,0.04926075550735681,0.04124660282318374,0.026467401893650294,0.9991493648070844,0.9982994531944002
1114,0.02355308781505661,-1.962624610522757,-1.9456279058494645,-15.882984066447836,1.1137206068445593,0.049034020779126386,0.04216319288305125,0.025554779063807275,0.999111137616299,0.9982230653089351
1115,0.016644040644803543,-1.9436416011750028,-1.9464414672266963,3.1000252813062623,0.3001592296127953,0.03471836499351354,0.02349999993087217,0.025578578972452738,0.9997238756409382,0.9994478275265382
1116,0.019827444774600356,-1.9602574001444968,-1.9451749297611187,-13.515773688187682,1.5666966951903838,0.04740999820257661,0.044396652077781394,0.016114908260676,0.9990145047920838,0.9980299807849723
1117,0.012502428457419303,-1.9757419227416155,-1.946500331701985,-29.000296285306426,0.24129475432399516,0.029868874892599373,0.01876661033933635,0.023439252419819093,0.9998239115923904,0.999647854191908
1118,0.012719654688671034,-1.9471178341594164,-1.946365381836818,-0.3762077031073119,0.3762446194910396,0.023776084380510286,0.023195318836615877,0.0052263989514769295,0.9997309886950487,0.9994620497571797
1119,0.015409071903654283,-1.930035496148882,-1.9456457933831153,16.70613030742718,1.0958330731938304,0.04275686289118226,0.04119586620796751,0.01241263984815471,0.99915145502646,0.998303630081492
1120,0.023999271125061467,-1.9750003721075087,-1.9459764845893301,-28.25874565119957,0.7651418669789578,0.03915583803034409,0.030313125269576826,0.024895061799481394,0.9995405669868072,0.999081345052308
1121,0.017926593040348566,-1.9613942517342664,-1.9458750246792211,-14.652625277957299,0.8666017770879719,0.03676165784141331,0.0341014894359919,0.013271831599293326,0.9994185578456871,0.998837453766353
1122,0.014937824245756437,-1.9577290425514942,-1.946483866687229,-10.987416095185054,0.25775976908004594,0.026798744561288536,0.019002133463887235,0.018845755178554163,0.9998194598498081,0.9996389522943621
1123,0.01554071242230316,-1.9431128638014765,-1.9463295464530888,3.6287626548325846,0.41208000322034977,0.02755547368924991,0.02658484408808408,0.007351004574206171,0.9996466402339222,0.9992934053309688
1124,0.01056820787605021,-1.9548840936794452,-1.9464309738348013,-8.142467223136052,0.3106526215077565,0.026096201820010424,0.0214223654023068,0.014824259677973782,0.9997705426140604,0.9995411378788127
1125,0.02941117262535734,-1.9205520779065413,-1.9449337188793876,26.18954854976785,1.807907576921508,0.05627969032889904,0.0529733933711387,0.019932016104749702,0.9985972838746525,0.9971965353618334
1126,0.02507461762807317,-1.9564464997681348,-1.9453576631859633,-9.70487331182568,1.3839632703458449,0.05156583661152741,0.04452852893317238,0.026537417946175555,0.9990086751418745,0.9980183330087233
1127,0.02809539320675975,-1.9349873819293373,-1.9430559241880638,11.754244526971824,3.6857022682452723,0.07782798617704,0.0764210159683701,0.01749950580016478,0.9970807811361841,0.9941700841111432
1128,0.016315779418592934,-1.9201192915541323,-1.946400240966873,26.622334902176803,0.3413854894360746,0.029761938137573114,0.0229019227532468,0.01904153331536092,0.999737751058046,0.9994755708905995
1129,0.017604213803359196,-1.956477019736561,-1.945980754663715,-9.73539328025197,0.7608717925942088,0.03190635054809449,0.030665225527319987,0.008558589559617743,0.9995298221310532,0.9990598653293349
1130,0.013813454926043505,-1.9440343948925938,-1.9460351578954194,2.707231563715329,0.7064685608897392,0.029559757002219918,0.028737902190699223,0.006989784402969788,0.9995870679507591,0.9991743064143955
1131,0.024084938519106973,-1.930694120421476,-1.9450401704786147,16.04750603483307,1.7014559776944438,0.05611738666198441,0.050789242733588764,0.024247381801959546,0.9987103268177139,0.9974223168923448
1132,0.011847600290942156,-1.9518905190716855,-1.946144999920948,-5.1488926153764325,0.5966265353611888,0.028953669987850997,0.027238036124985453,0.009735106779075419,0.9996290682817952,0.99925827415393
1133,0.01637080677702106,-1.9610245554845986,-1.94536576967972,-14.282929028289537,1.375856776589135,0.04444365952223949,0.03958648878572097,0.02015641536211235,0.9992165703611825,0.998433754484364
1134,0.017632302874929805,-1.9377477814450776,-1.9457920701268063,8.99384501123146,0.9495563295027765,0.04086142851753931,0.03666040262670009,0.018241812060483458,0.9993280587032679,0.9986565689116421
1135,0.021485144831625946,-1.9526525476275312,-1.9452498791750454,-5.91092117122205,1.4917472812636667,0.04635082054440296,0.04595330167895987,0.005033292386698765,0.9989442697023102,0.9978896539710819
1136,0.02386051326769007,-1.940757291880441,-1.943524671450375,5.984334575868111,3.216955005933997,0.06757993747757877,0.06217996110468659,0.025854191347826017,0.9980669960606753,0.99613772862558
1137,0.028240140641360892,-1.9792788037773132,-1.9462100389035408,-32.53717732100414,0.5315875527682756,0.041705683990304034,0.025787223695375974,0.03336292289728223,0.9996675318222235,0.9993351741795361
1138,0.021517545870056803,-1.9795887260226481,-1.9451873933139587,-32.847099566339026,1.5542331423503697,0.059354053705790555,0.053062326321756934,0.0253632967888641,0.9985924162321519,0.9971868137563673
1139,0.023924983682819843,-1.9535004787670667,-1.9449583683996317,-6.758852310757568,1.7832580566774503,0.051742973880527524,0.04564370410300575,0.024158227521902338,0.9989583304784428,0.9979177460322778
1140,0.014643090396677647,-1.9477378991270384,-1.9465959874593437,-0.9962726707293257,0.1456389969654026,0.02279449553873207,0.013445823908738525,0.018409320601260715,0.9999096052513685,0.9998192186739476
1141,0.011242881435759982,-1.9636751830076953,-1.9464903366300745,-16.933556551386175,0.25128982623456864,0.027560385800524743,0.01879911405030191,0.020215092010673546,0.9998232969683504,0.9996466251606622
1142,0.023952171661822785,-1.967148502014066,-1.9457832541310396,-20.406875557756887,0.9583723252695187,0.04634521793009998,0.03696188550771851,0.02843700607043572,0.9993169309152502,0.9986343284138749
1143,0.020311089311867914,-1.969687328605407,-1.9449938296028277,-22.94570214909797,1.7477968534813648,0.05445917652880244,0.04857524898348846,0.02404166497978033,0.9988202346381105,0.9976418611225302
1144,0.014752428457435424,-1.9548223842974128,-1.9462678680815062,-8.080757841103736,0.4737583748029017,0.029511880174323303,0.02720968832593603,0.011271176868455255,0.9996298166986396,0.9992597704329558
1145,0.025853349709013106,-1.9550155715240611,-1.9450276943711764,-8.273945067752031,1.7139320851327078,0.04814195331536237,0.04698886439333569,0.010317471298724325,0.9988961426394588,0.99779350377999
1146,0.015224957737132469,-1.9236769509314662,-1.9464134096812653,23.064675524842926,0.3282167750437992,0.026503197503607984,0.021045407681708497,0.016191173436474526,0.9997785458535392,0.9995571407490174
1147,0.016499999999993062,-1.9470489058858729,-1.9466143525699346,-0.3072794295637671,0.12727388637445713,0.02511717653802079,0.01235169315582969,0.02185524165961113,0.999923717911597,0.9998474416421509
1148,0.025636329399960973,-1.9756472704152717,-1.946265242205343,-28.905643958962557,0.4763842509660776,0.03824713262667858,0.025492276782042935,0.02871648714588879,0.9996750759261774,0.9993502574280086
1149,0.022378434318022493,-1.950197828420001,-1.945317764954926,-3.456201963691896,1.4238615013830724,0.05103133844413406,0.04781493140843011,0.018023547715419405,0.998856951495534,0.9977152095509515
1150,0.025031121829099272,-1.9520466808908015,-1.945430566639194,-5.305054434492362,1.3110598171151011,0.05254939798115724,0.05143687683096402,0.01110372434140906,0.9986772518288924,0.997356253320509
1151,0.02068093067785712,-1.9458312368325845,-1.9455532820783408,0.9103896237245834,1.1883443779683311,0.043481260095571864,0.04336157139150412,0.0033789540171479046,0.9990598929796538,0.9981206697605173
1152,0.029252231817616076,-1.9377102004183764,-1.9451835337887908,9.031426037932722,1.5580926675182738,0.052117616470323605,0.04828580775128387,0.01966950782302394,0.9988343466494297,0.9976700520465931
1153,0.019634627367517674,-1.920356792342835,-1.9460532302882412,26.38483411347403,0.6883961680679285,0.0407622568902756,0.032224427165204565,0.02519909937378711,0.9994807931634269,0.9989618559025929
1154,0.02163670335569575,-1.9640138768733209,-1.94622923732879,-17.272250417011747,0.5123891275191639,0.036059034821962384,0.02755595079204469,0.023236920519939804,0.9996203405317212,0.9992408252047543
1155,0.02089470485248361,-1.9410533821821165,-1.9450298309900036,5.6882442741925665,1.7117954663055102,0.045614067075862776,0.045078919944954506,0.006954505751669204,0.9989840860702033,0.9979692042215194
1156,0.018476525973042515,-1.9403327955237881,-1.9452207029896271,6.408830932520981,1.5209234666819782,0.052793747268942065,0.05126400886096563,0.012992522618798847,0.9986861462986237,0.9973740188087961
1157,0.018890858579018045,-1.9585560350815958,-1.9450462104397157,-11.81440862528671,1.6954160165933985,0.047555197324281526,0.04486104685060863,0.015161545864455993,0.9989937712756422,0.99798855504753
1158,0.021956476819353518,-1.9648570673559866,-1.9454525677838401,-18.115440899677537,1.289058672468979,0.04957972467755407,0.03954429008893842,0.03004172305727484,0.9992182768402655,0.9984371647716296
1159,0.012220032517193708,-1.9441342533797943,-1.9465803353118412,2.6073730765148184,0.16129114446794546,0.021576619319748108,0.017312628151376647,0.012953352693414877,0.9998501377680599,0.9997002979948083
1160,0.018943858817447347,-1.9607165162698201,-1.9462591710069417,-13.974889813511027,0.4824554493674249,0.030918713809801136,0.026965146763849243,0.015375995748243405,0.9996364422196979,0.9992730166136555
1161,0.020829681690518874,-1.9381407944020934,-1.9451314346130737,8.60083205421569,1.610191843235409,0.04752099323865982,0.04735933723571416,0.004971079862565085,0.998878806857997,0.9977588707900557
1162,0.011927349297030038,-1.9495745101477346,-1.946035903718965,-2.832883691425536,0.7057227373441499,0.03393396575854133,0.03297910300918708,0.007481624439251107,0.9994561919186712,0.9989126795645717
1163,0.026869571375148737,-1.9711840635939815,-1.944240693410663,-24.442437137672357,2.5009330456460255,0.06776264983064527,0.0637469015092237,0.02127571787272993,0.9979685647895328,0.9959412563080798
1164,0.019821390567755965,-1.962792208611617,-1.9458311307199254,-16.050582155307858,0.9104957363836874,0.04221968976564651,0.036498062893190984,0.02099580801017186,0.9993340433723198,0.9986685302428695
1165,0.018163464637834303,-1.944413241418123,-1.9450514126938236,2.3283850381861093,1.6902137624854596,0.04712076606329332,0.04579464002942396,0.0108814978863206,0.9989514564457745,0.9979040123351341
1166,0.01628637988308021,-1.9522904929847804,-1.946118667198795,-5.548866528471308,0.6229592575142107,0.033200281790023205,0.027779195658806956,0.018172434509443204,0.9996141862730176,0.999228521398267
1167,0.021848066921585377,-1.9740265003872983,-1.9455152797691435,-27.284873930989217,1.2263466871655915,0.049264998775356145,0.041910023682689194,0.025252245266510456,0.9991217958695504,0.9982443629815956
1168,0.012944587692352474,-1.9451956439086124,-1.946684313609582,1.545982547696667,0.05731284672716441,0.01576451824954672,0.009617692450523359,0.012484294853935462,0.9999537500793626,0.9999075022977804
1169,0.01966351350608471,-1.9440969223107218,-1.946569641056336,2.644704145587262,0.1719853999730958,0.017172732563079645,0.015746061891150295,0.006882942030846992,0.9998760341318701,0.9997520836312767
1170,0.019262754446797953,-1.960502909816605,-1.9460567865278737,-13.761283360295806,0.6848399284353768,0.0397275517208645,0.037498882523814184,0.012646491015297532,0.9992970229692846,0.9985945401152748
1171,0.022201395144124475,-1.9576990681023687,-1.9442493746113094,-10.957441646059607,2.492251844999682,0.05621028286888457,0.05444828768710585,0.013076846036028692,0.9985177034164977,0.9970376040361568
1172,0.02240854064335112,-1.942518506595831,-1.9455592688430625,4.223119860478075,1.1823576132465874,0.04126743693819499,0.0404229967591975,0.008187738027074391,0.9991829922938587,0.9983666520893092
1173,0.02302700653959574,-1.9464961978478097,-1.9441983590983474,0.2454286084994095,2.5432673579617315,0.0591242355735099,0.057171738825648855,0.015538082378466194,0.9983662253882826,0.996735119996047
