bootstrap_index,raw_energy_hartree,projected_energy_hartree,raw_energy_error_millihartree,projected_energy_error_millihartree,raw_gamma_frobenius_error,projected_gamma_frobenius_error
364.0,-1.116698940216764,-1.1165471508733114,-0.014553131423067356,0.1372362120295456,0.011030865786510378,0.01102985926788904
365.0,-1.1166901303576195,-1.116630221370896,-0.005743272278646572,0.054165714444831536,0.006929646455627952,0.006929396899889643
366.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.0022627416997967422,0.0022627330109261743
367.0,-1.1166868365275788,-1.116661284955796,-0.002449442237928423,0.023102129544927408,0.0045254833995936414,0.004525413890007469
368.0,-1.1166924338858184,-1.116608498842547,-0.008046800477501392,0.07588824279380901,0.008202438661764224,0.008202024802674618
369.0,-1.1166844253578754,-1.1166840261025532,-3.8272534474970143e-05,0.0003609827876616123,0.0005656854249489794,0.0005656852891844476
370.0,-1.1166865399154329,-1.1166640823961735,-0.002152830091972646,0.020304689167360834,0.004242640687119524,0.004242583412801738
371.0,-1.1166906087643071,-1.1166257098287384,-0.006221678966245037,0.058677256602468475,0.00721248916810254,0.007212207791743921
372.0,-1.1167160217275285,-1.1163861423085408,-0.031634642187583495,0.2982447768000718,0.01626345596729033,0.016260230806012608
373.0,-1.1166848559238938,-1.1166799650724801,-0.0004688385528694994,0.004422012860771929,0.0019798989873220756,0.0019798931664486603
374.0,-1.1166847315381552,-1.116681138253988,-0.0003444528142715342,0.0032488313528311608,0.0016970562748474486,0.001697052609219594
375.0,-1.1166927137537304,-1.1166058597509498,-0.008326668389457836,0.0785273343910653,0.008343860018001048,0.008343424382524561
376.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.0022627416997967422,0.0022627330109261743
377.0,-1.1167073601744577,-1.1164677757333568,-0.022973089116806733,0.21661135198414172,0.0138592929112561,0.013857296836731538
378.0,-1.1166996960993294,-1.1165400243969672,-0.015309013988495934,0.14436268837370037,0.011313708498984535,0.011312622562505181
379.0,-1.1166849252928635,-1.116679310799927,-0.0005382075225490723,0.005076285413796455,0.002121320343559841,0.002121313184145112
380.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.0022627416997967422,0.0022627330109261743
381.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768508663,0.0026869912185080755
382.0,-1.1166845808400487,-1.1166825596139036,-0.00019375470783344895,0.0018274714372878975,0.001272792206136038,0.0012727906596967987
383.0,-1.1166880253681963,-1.116650072864143,-0.003638282855433772,0.034314221197817574,0.005515432893254855,0.005515307063597465
384.0,-1.1166865399154324,-1.1166640823961735,-0.002152830091528557,0.020304689167360834,0.004242640687119053,0.004242583412801267
385.0,-1.1167112639730243,-1.1164309807889419,-0.02687688768343577,0.253406296399028,0.01499066376115461,0.014988137967793844
386.0,-1.1166876617791144,-1.116653501875251,-0.0032746937734806636,0.03088521008987044,0.005232590180780229,0.0052324827333409644
387.0,-1.1166886066323212,-1.11664459102971,-0.0042195469802663865,0.03979605563086963,0.0059396969619672085,0.005939539804747189
388.0,-1.1167107592539698,-1.1164357377553666,-0.026372168628885362,0.24864932997425981,0.014849242404917237,0.014846787410634027
389.0,-1.1166878411816215,-1.1166518099246794,-0.003454096280552932,0.03257716066151772,0.005374011537017562,0.005373895140269529
390.0,-1.1166874871606733,-1.1166551487151866,-0.0031000753324406105,0.02923837015433861,0.005091168824542935,0.005091069855534515
391.0,-1.1166913622548393,-1.1166186042706419,-0.006975169498435463,0.06578281469904468,0.007636753236814932,0.0076364192303887135
392.0,-1.1166850783830036,-1.1166778668925192,-0.000691297662669399,0.006520192821657389,0.0024041630560345073,0.0024041526340654756
393.0,-1.1166858821062378,-1.116670286478736,-0.0014950208968578238,0.01410060660500534,0.003535533905932466,0.003535500760837278
394.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768508663,0.0026869912185080755
395.0,-1.1166845042949785,-1.1166832815767602,-0.00011720963755124103,0.0011055085806788156,0.0009899494936609398,0.0009899487660489212
396.0,-1.1166857648965993,-1.116671391945272,-0.0013778112584184043,0.012995140068916555,0.003394112549695643,0.003394083224999615
397.0,-1.116704633256341,-1.116493480435599,-0.020246171000160018,0.1909066497418621,0.01301076477383269,0.013009113288226654
398.0,-1.1166978422734166,-1.1165575025705174,-0.013455188075717217,0.12688451482345542,0.010606601717797948,0.01060570691580064
399.0,-1.11669013035762,-1.116630221370896,-0.005743272279090661,0.054165714444831536,0.006929646455628423,0.006929396899890114
400.0,-1.1166913622548393,-1.1166186042706423,-0.006975169498435463,0.06578281469860059,0.007636753236814461,0.007636419230388242
401.0,-1.1166916229864836,-1.1166161455563817,-0.007235901142710333,0.06824152895923419,0.007778174593051755,0.00777782168595745
402.0,-1.1166845401754806,-1.1166829431564809,-0.0001530901396762374,0.0014439288600343048,0.001131370849898744,0.0011313697637845754
403.0,-1.1166850783830036,-1.1166778668925192,-0.000691297662669399,0.006520192821657389,0.0024041630560345073,0.0024041526340654756
404.0,-1.1166847315381552,-1.116681138253988,-0.0003444528142715342,0.0032488313528311608,0.0016970562748474486,0.001697052609219594
405.0,-1.1166903671689297,-1.1166279881500825,-0.005980083588763563,0.05639893525843931,0.007071067811865717,0.007070802663946689
406.0,-1.1166856524710282,-1.1166724522940852,-0.0012653856873434677,0.011934791255718835,0.0032526911934578785,0.0032526653837059412
407.0,-1.116687152275992,-1.1166583070605602,-0.002765190651121685,0.026080024780661404,0.00480832611206874,0.004808242738183721
408.0,-1.1166844253578754,-1.1166840261025532,-3.8272534474970143e-05,0.0003609827876616123,0.0005656854249489794,0.0005656852891844476
409.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.002262741699797213,0.0022627330109266453
410.0,-1.1166874871606733,-1.1166551487151866,-0.0031000753324406105,0.02923837015433861,0.005091168824542935,0.005091069855534515
411.0,-1.1166871522759925,-1.1166583070605602,-0.0027651906515657743,0.026080024780661404,0.004808326112068269,0.00480824273818325
412.0,-1.1166929984057092,-1.1166031755675867,-0.008611320368334674,0.08121151775419833,0.008485281374238813,0.008484823211653114
413.0,-1.1166993157660134,-1.1165436101686983,-0.014928680672543493,0.14077691664260428,0.011172287142747712,0.011171241417680226
414.0,-1.1166845808400487,-1.1166825596139036,-0.00019375470783344895,0.0018274714372878975,0.0012727922061355668,0.0012727906596963277
415.0,-1.1166844731985446,-1.1166835748746062,-8.611320367890585e-05,0.0008122107346686391,0.0008485281374241168,0.0008485276792194471
416.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.002262741699797213,0.0022627330109266453
417.0,-1.1166903671689297,-1.1166279881500825,-0.005980083588763563,0.05639893525843931,0.0070710678118652455,0.007070802663946217
418.0,-1.1166844468861763,-1.1166838230499039,-5.9800835394696605e-05,0.0005640354370228806,0.0007071067811867444,0.0007071065160219317
419.0,-1.1166929984057092,-1.1166031755675867,-0.008611320368334674,0.08121151775419833,0.008485281374238342,0.008484823211652644
420.0,-1.1166869920097522,-1.116659818564747,-0.002604924411286902,0.02456852059395942,0.0046669047558314455,0.004666828524086877
421.0,-1.1166929984057092,-1.1166031755675867,-0.008611320368334674,0.08121151775419833,0.008485281374238342,0.008484823211652644
422.0,-1.1166853438987148,-1.1166753626300787,-0.0009568133738646623,0.009024455262185427,0.002828427124746428,0.0028284101543589956
423.0,-1.1166863987854598,-1.1166654134443954,-0.002011700118931259,0.018973640945496584,0.004101219330881759,0.004101167595123889
424.0,-1.1166974858604348,-1.1165608629928214,-0.013098775093922654,0.12352409251947805,0.010465180361560654,0.01046432087322902
425.0,-1.116692158801973,-1.1166110928413335,-0.007771716632021253,0.07329424400737139,0.00806101730552642,0.008060624484818039
426.0,-1.1166844086136414,-1.1166841840324757,-2.1528300475637252e-05,0.0002030528651886243,0.00042426406871168553,0.0004242640114359913
427.0,-1.1166878411816215,-1.1166518099246794,-0.003454096280552932,0.03257716066151772,0.005374011537018033,0.00537389514027
428.0,-1.1166843894773737,-1.1166843645239055,-2.3920327940629704e-06,2.2561435386592166e-05,0.0001414213562370584,0.00014142135411576135
429.0,-1.1166868365275784,-1.1166612849557955,-0.002449442237484334,0.023102129545371497,0.004525483399594112,0.00452541389000794
430.0,-1.1166844086136414,-1.1166841840324757,-2.1528300475637252e-05,0.0002030528651886243,0.00042426406871168553,0.0004242640114359913
431.0,-1.116686130877715,-1.1166679401942678,-0.0017437923740537542,0.016446891073051972,0.0038183766184071324,0.0038183348652450367
432.0,-1.1166860040999427,-1.1166691358949157,-0.0016170146017735476,0.015251190425225047,0.0036769552621703093,0.0036769179784950107
433.0,-1.1166845401754806,-1.1166829431564809,-0.0001530901396762374,0.0014439288600343048,0.001131370849898744,0.0011313697637845754
434.0,-1.1166880253681963,-1.116650072864143,-0.003638282855433772,0.034314221197817574,0.005515432893255327,0.0055153070635979365
435.0,-1.1166844468861763,-1.1166838230499039,-5.9800835394696605e-05,0.0005640354370228806,0.0007071067811867444,0.0007071065160219317
436.0,-1.1166863987854598,-1.1166654134443954,-0.002011700118931259,0.018973640945496584,0.004101219330881759,0.004101167595123889
437.0,-1.116697842273417,-1.1165575025705174,-0.013455188076161306,0.12688451482345542,0.010606601717798418,0.01060570691580111
438.0,-1.1166843894773737,-1.1166843645239055,-2.3920327940629704e-06,2.2561435386592166e-05,0.0001414213562370584,0.00014142135411576135
439.0,-1.1166854419720855,-1.1166744376368816,-0.0010548867446225074,0.00994944845933432,0.0029698484809832513,0.002969828835659351
440.0,-1.1166948067829865,-1.116586123601099,-0.010419697645591697,0.09826348424191167,0.009333809511662695,0.009333199709169156
441.0,-1.1166844253578754,-1.1166840261025532,-3.8272534474970143e-05,0.0003609827876616123,0.0005656854249489794,0.0005656852891844476
442.0,-1.1166844468861763,-1.1166838230499039,-5.9800835394696605e-05,0.0005640354370228806,0.0007071067811867444,0.0007071065160219317
443.0,-1.1166856524710282,-1.1166724522940852,-0.0012653856873434677,0.011934791255718835,0.003252691193458349,0.003252665383706412
444.0,-1.116698940216764,-1.1165471508733114,-0.014553131423067356,0.1372362120295456,0.011030865786510378,0.01102985926788904
445.0,-1.1166848559238938,-1.1166799650724801,-0.0004688385528694994,0.004422012860771929,0.0019798989873225465,0.0019798931664491313
446.0,-1.116687152275992,-1.1166583070605602,-0.002765190651121685,0.026080024780661404,0.00480832611206874,0.004808242738183721
447.0,-1.1166924338858184,-1.116608498842547,-0.008046800477501392,0.07588824279380901,0.008202438661764224,0.008202024802674618
448.0,-1.1166857648965998,-1.1166713919452724,-0.0013778112588624936,0.012995140068472466,0.003394112549695172,0.003394083224999144
449.0,-1.1166882143388377,-1.1166482906943287,-0.0038272534967909166,0.03609639101220807,0.005656854249492621,0.005656718490602014
450.0,-1.116688408093546,-1.1166464634159432,-0.004021008205068455,0.0379236693976992,0.0057982756057299144,0.005798129408559092
451.0,-1.1166918885021948,-1.1166136417462815,-0.007501416853905596,0.07074533905937486,0.007919595949289598,0.00791922344167385
452.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768508663,0.0026869912185080755
453.0,-1.1166896710872,-1.1166345525074144,-0.00528400185917377,0.049834577926510804,0.006646803743153325,0.006646583513878736
454.0,-1.11669713423152,-1.1165641783411768,-0.012747146179048485,0.12020874416407423,0.010323759005323792,0.010322933889235346
455.0,-1.1166851621041736,-1.1166770772582368,-0.0007750188326660634,0.007309827104062805,0.0025455844122713694,0.002545572040834704
456.0,-1.1166898983303764,-1.116632409490296,-0.005511245035449974,0.051977595044938596,0.006788225099391129,0.006787990512294074
457.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.0015556349186101547,0.0015556320951416631
458.0,-1.1166869920097522,-1.116659818564747,-0.002604924411286902,0.02456852059395942,0.0046669047558314455,0.004666828524086877
459.0,-1.1166860040999427,-1.1166691358949161,-0.0016170146017735476,0.015251190424780958,0.0036769552621698388,0.00367691797849454
460.0,-1.1166857648965993,-1.116671391945272,-0.0013778112584184043,0.012995140068916555,0.003394112549695643,0.003394083224999615
461.0,-1.1166858821062378,-1.116670286478736,-0.0014950208968578238,0.01410060660500534,0.003535533905932466,0.003535500760837278
462.0,-1.1166866858294724,-1.1166627062331256,-0.002298744131490338,0.021680852215322233,0.004384062043356818,0.0043839988486713
463.0,-1.1166845042949785,-1.1166832815767602,-0.00011720963755124103,0.0011055085806788156,0.0009899494936609398,0.0009899487660489212
464.0,-1.1166853438987148,-1.1166753626300787,-0.0009568133738646623,0.009024455262185427,0.002828427124745957,0.0028284101543585246
465.0,-1.1166853438987148,-1.1166753626300787,-0.0009568133738646623,0.009024455262185427,0.002828427124746428,0.0028284101543589956
466.0,-1.116684504294979,-1.1166832815767602,-0.00011720963799533024,0.0011055085806788156,0.0009899494936614107,0.0009899487660493921
467.0,-1.1166860040999427,-1.1166691358949157,-0.0016170146017735476,0.015251190425225047,0.0036769552621703093,0.0036769179784950107
468.0,-1.11670376255617,-1.1165016883093277,-0.019375470829086083,0.1826987760131793,0.012727922061357632,0.012726375942341266
469.0,-1.1167037625561704,-1.1165016883093277,-0.019375470829530173,0.1826987760131793,0.012727922061358104,0.012726375942341737
470.0,-1.1166911063072615,-1.116621017888089,-0.0067192219206368975,0.06336919725180579,0.007495331880577638,0.007495016087684245
471.0,-1.1166896710872,-1.1166345525074148,-0.00528400185917377,0.049834577926066714,0.006646803743153796,0.006646583513879207
472.0,-1.1167143927527587,-1.1164014935841684,-0.03000566741784283,0.2828935011724987,0.015839191898578412,0.01583621256164243
473.0,-1.1166843870853405,-1.11668438708534,4.440892098500626e-13,8.881784197001252e-13,2.9373740229761033e-16,4.577566798522237e-16
474.0,-1.1166957755565283,-1.1165769889691313,-0.011388471187423477,0.1073981162096338,0.009758073580374145,0.009757376793247159
475.0,-1.1166888099551633,-1.1166426735363713,-0.004422869822384712,0.0417135489696463,0.006081118318204542,0.006080949666443735
476.0,-1.1166851621041736,-1.1166770772582368,-0.0007750188326660634,0.007309827104062805,0.0025455844122718404,0.002545572040835175
477.0,-1.1167149309602822,-1.1163964215004847,-0.03054387494128008,0.28796558485622015,0.015980613254816176,0.015977553417336428
478.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.001555634918610626,0.0015556320951421341
479.0,-1.1166858821062378,-1.1166702864787363,-0.0014950208968578238,0.01410060660456125,0.003535533905932937,0.0035355007608377496
480.0,-1.116688408093546,-1.1166464634159432,-0.004021008205068455,0.0379236693976992,0.0057982756057299144,0.005798129408559092
481.0,-1.1166843894773737,-1.1166843645239055,-2.3920327940629704e-06,2.2561435386592166e-05,0.0001414213562370584,0.00014142135411576135
482.0,-1.1166865399154329,-1.1166640823961735,-0.002152830091972646,0.020304689167360834,0.004242640687119524,0.004242583412801738
483.0,-1.1166845808400487,-1.1166825596139036,-0.00019375470783344895,0.0018274714372878975,0.001272792206136038,0.0012727906596967987
484.0,-1.1166880253681963,-1.116650072864143,-0.003638282855433772,0.034314221197817574,0.005515432893255327,0.0055153070635979365
485.0,-1.1166878411816215,-1.1166518099246794,-0.003454096280552932,0.03257716066151772,0.005374011537017562,0.005373895140269529
486.0,-1.1166843870853405,-1.11668438708534,4.440892098500626e-13,8.881784197001252e-13,2.9373740229761033e-16,4.577566798522237e-16
487.0,-1.1167059751870987,-1.1164808307746257,-0.021588101757785694,0.20355631071522495,0.01343502884254414,0.013433210499437104
488.0,-1.11670376255617,-1.1165016883093277,-0.019375470829086083,0.1826987760131793,0.012727922061357632,0.012726375942341266
489.0,-1.1167112639730243,-1.1164309807889419,-0.02687688768343577,0.253406296399028,0.01499066376115461,0.014988137967793844
490.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.0015556349186101547,0.0015556320951416631
491.0,-1.1167107592539702,-1.116435737755367,-0.02637216862932945,0.24864932997381572,0.014849242404917707,0.014846787410634497
492.0,-1.1166903671689297,-1.1166279881500825,-0.005980083588763563,0.05639893525843931,0.0070710678118652455,0.007070802663946217
493.0,-1.1166860040999427,-1.1166691358949161,-0.0016170146017735476,0.015251190424780958,0.0036769552621698388,0.00367691797849454
494.0,-1.1166967873866716,-1.1165674486142714,-0.01240030133065062,0.1169384710695276,0.010182337649086026,0.010181545976528919
495.0,-1.116691622986484,-1.1166161455563817,-0.007235901143154422,0.06824152895923419,0.007778174593052226,0.007777821685957921
496.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768508663,0.0026869912185080755
497.0,-1.1166845042949785,-1.1166832815767602,-0.00011720963755124103,0.0011055085806788156,0.0009899494936609398,0.0009899487660489212
498.0,-1.1166863987854598,-1.1166654134443954,-0.002011700118931259,0.018973640945496584,0.00410121933088223,0.00410116759512436
499.0,-1.1166857648965998,-1.1166713919452724,-0.0013778112588624936,0.012995140068472466,0.003394112549695172,0.003394083224999144
500.0,-1.1166854419720855,-1.1166744376368816,-0.0010548867446225074,0.00994944845933432,0.0029698484809837222,0.0029698288356598216
501.0,-1.1166850783830031,-1.1166778668925197,-0.0006912976622253098,0.0065201928212133,0.002404163056034036,0.0024041526340650046
502.0,-1.1166871522759925,-1.1166583070605602,-0.0027651906515657743,0.026080024780661404,0.004808326112068269,0.00480824273818325
503.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.001555634918610626,0.0015556320951421341
504.0,-1.1166857648965993,-1.116671391945272,-0.0013778112584184043,0.012995140068916555,0.003394112549695643,0.003394083224999615
505.0,-1.1166847315381547,-1.116681138253988,-0.00034445281382744497,0.0032488313528311608,0.0016970562748479198,0.001697052609220065
506.0,-1.1166844086136414,-1.1166841840324757,-2.1528300475637252e-05,0.0002030528651886243,0.00042426406871168553,0.0004242640114359913
507.0,-1.1167122877633355,-1.1164213317903693,-0.02790067799463003,0.26305529497161473,0.015273506473629668,0.01527083502585711
508.0,-1.1166869920097522,-1.116659818564747,-0.002604924411286902,0.02456852059395942,0.0046669047558314455,0.004666828524086877
509.0,-1.1167020785646313,-1.1165175634378608,-0.017691479290427026,0.1668236474801077,0.012162236636408887,0.01216088761561657
510.0,-1.116691622986484,-1.1166161455563817,-0.007235901143154422,0.06824152895923419,0.007778174593052226,0.007777821685957921
511.0,-1.116704195514222,-1.1164976068969166,-0.019808428881162854,0.1867801884243292,0.012869343417594926,0.01286774519399133
512.0,-1.116684791338991,-1.1166805742239143,-0.00040425365011032,0.003812861426588654,0.0018384776310852529,0.0018384729705647846
513.0,-1.1166850783830031,-1.1166778668925197,-0.0006912976622253098,0.0065201928212133,0.002404163056034036,0.0024041526340650046
514.0,-1.1166857648965993,-1.116671391945272,-0.0013778112584184043,0.012995140068916555,0.003394112549695643,0.003394083224999615
515.0,-1.1166873173262992,-1.116656750443835,-0.002930240958320951,0.027636641505957016,0.004949747468306033,0.0049496565195744375
516.0,-1.116684791338991,-1.1166805742239139,-0.00040425365011032,0.0038128614270327432,0.001838477631084782,0.0018384729705643137
517.0,-1.1166924338858184,-1.116608498842547,-0.008046800477501392,0.07588824279380901,0.008202438661763754,0.008202024802674146
518.0,-1.116687661779114,-1.1166535018752506,-0.0032746937730365744,0.03088521009031453,0.0052325901807807,0.005232482733341436
519.0,-1.1166862624395542,-1.1166666993772636,-0.0018753542132543544,0.017687708077307462,0.003959797974644936,0.003959751408363841
520.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768509134,0.0026869912185085464
521.0,-1.1166852506094105,-1.1166762425039796,-0.0008635240695831214,0.008144581361335668,0.002687005768509134,0.0026869912185085464
522.0,-1.1166860040999427,-1.1166691358949161,-0.0016170146017735476,0.015251190424780958,0.0036769552621698388,0.00367691797849454
523.0,-1.1166846262886838,-1.1166821309491795,-0.00023920334291105405,0.0022561361614492625,0.0014142135623733318,0.0014142114410583848
524.0,-1.116702910992267,-1.116509715980985,-0.018523906926137812,0.17467110435598343,0.012445079348883004,0.012443634017599514
525.0,-1.1166843966534743,-1.1166842968396078,-9.568133396697931e-06,9.024573310867368e-05,0.00028284271247435236,0.0002828426955037789
526.0,-1.1166865399154329,-1.1166640823961735,-0.002152830091972646,0.020304689167360834,0.004242640687119524,0.004242583412801738
527.0,-1.1167128068345908,-1.1164164397620415,-0.028419749249941617,0.26794732329937787,0.01541492782986653,0.015412181501379244
528.0,-1.1166844253578754,-1.1166840261025537,-3.8272534474970143e-05,0.0003609827872175231,0.0005656854249494505,0.0005656852891849185
529.0,-1.1166847315381552,-1.116681138253988,-0.0003444528142715342,0.0032488313528311608,0.0016970562748474486,0.001697052609219594
530.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.001555634918610626,0.0015556320951421341
531.0,-1.1166844253578754,-1.1166840261025532,-3.8272534474970143e-05,0.0003609827876616123,0.0005656854249489794,0.0005656852891844476
532.0,-1.1166957755565283,-1.1165769889691313,-0.011388471187423477,0.1073981162096338,0.009758073580374145,0.009757376793247159
533.0,-1.1166843894773737,-1.1166843645239055,-2.3920327940629704e-06,2.2561435386592166e-05,0.00014142135623752944,0.00014142135411623238
534.0,-1.1166906087643071,-1.1166257098287389,-0.006221678966245037,0.058677256602024386,0.0072124891681030106,0.007212207791744392
535.0,-1.1166850783830031,-1.1166778668925197,-0.0006912976622253098,0.0065201928212133,0.002404163056034036,0.0024041526340650046
536.0,-1.1166845401754801,-1.1166829431564809,-0.0001530901392321482,0.0014439288600343048,0.0011313708498982729,0.0011313697637841044
537.0,-1.1166906087643071,-1.1166257098287389,-0.006221678966245037,0.058677256602024386,0.0072124891681030106,0.007212207791744392
538.0,-1.1166845401754801,-1.1166829431564809,-0.0001530901392321482,0.0014439288600343048,0.0011313708498982729,0.0011313697637841044
539.0,-1.1166954478479476,-1.1165800789284126,-0.011060762606707186,0.10430815692830109,0.009616652224136811,0.009615985292804014
540.0,-1.1166843966534739,-1.1166842968396078,-9.568132952608721e-06,9.024573310867368e-05,0.0002828427124748234,0.00028284269550424995
541.0,-1.1166844731985437,-1.1166835748746067,-8.611320279072743e-05,0.0008122107342245499,0.0008485281374236458,0.0008485276792189762
542.0,-1.1166886066323212,-1.11664459102971,-0.0042195469802663865,0.03979605563086963,0.0059396969619672085,0.005939539804747189
543.0,-1.1166880253681963,-1.116650072864143,-0.003638282855433772,0.034314221197817574,0.005515432893255327,0.0055153070635979365
544.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.0015556349186101547,0.0015556320951416631
545.0,-1.1166873173262992,-1.116656750443835,-0.002930240958320951,0.027636641505957016,0.004949747468305562,0.004949656519573966
546.0,-1.1166844468861763,-1.1166838230499039,-5.9800835394696605e-05,0.0005640354370228806,0.0007071067811867444,0.0007071065160219317
547.0,-1.1166844253578754,-1.1166840261025537,-3.8272534474970143e-05,0.0003609827872175231,0.0005656854249494505,0.0005656852891849185
548.0,-1.1166860040999427,-1.1166691358949161,-0.0016170146017735476,0.015251190424780958,0.0036769552621698388,0.00367691797849454
549.0,-1.1166978422734166,-1.1165575025705174,-0.013455188075717217,0.12688451482345542,0.010606601717797948,0.01060570691580064
550.0,-1.116684504294979,-1.1166832815767602,-0.00011720963799533024,0.0011055085806788156,0.0009899494936614107,0.0009899487660493921
551.0,-1.1166974858604348,-1.1165608629928214,-0.013098775093922654,0.12352409251947805,0.010465180361560654,0.01046432087322902
552.0,-1.1166856524710282,-1.1166724522940852,-0.0012653856873434677,0.011934791255718835,0.003252691193458349,0.003252665383706412
553.0,-1.1166843894773737,-1.1166843645239055,-2.3920327940629704e-06,2.2561435386592166e-05,0.00014142135623752944,0.00014142135411623238
554.0,-1.1166844086136414,-1.1166841840324762,-2.1528300475637252e-05,0.0002030528647445351,0.00042426406871215656,0.00042426401143646233
555.0,-1.1166874871606733,-1.1166551487151866,-0.0031000753324406105,0.02923837015433861,0.005091168824543406,0.005091069855534986
556.0,-1.116694184854294,-1.1165919879380017,-0.00979776895304596,0.09239914733916166,0.009050966799188029,0.009050410766622415
557.0,-1.1166853438987148,-1.1166753626300787,-0.0009568133738646623,0.009024455262185427,0.002828427124746428,0.0028284101543589956
558.0,-1.1167117734761471,-1.116426178799975,-0.027386390806238836,0.2582082853659351,0.015132085117392374,0.015129487177098583
559.0,-1.1166894486280903,-1.1166366504214027,-0.005061542749373871,0.04773666393820264,0.006505382386916502,0.006505175917365745
560.0,-1.1166862624395542,-1.1166666993772636,-0.0018753542132543544,0.017687708077307462,0.003959797974644936,0.003959751408363841
561.0,-1.1166967873866716,-1.1165674486142714,-0.01240030133065062,0.1169384710695276,0.010182337649086498,0.010181545976529389
562.0,-1.1166862624395542,-1.1166666993772636,-0.0018753542132543544,0.017687708077307462,0.003959797974644936,0.003959751408363841
563.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.001555634918610626,0.0015556320951421341
564.0,-1.1166894486280903,-1.1166366504214027,-0.005061542749373871,0.04773666393820264,0.006505382386916031,0.006505175917365274
565.0,-1.1166849994458996,-1.116678611406515,-0.0006123605587049497,0.005775678825870045,0.0022627416997967422,0.0022627330109261743
566.0,-1.1166844468861763,-1.1166838230499039,-5.9800835394696605e-05,0.0005640354370228806,0.0007071067811867444,0.0007071065160219317
567.0,-1.1166874871606733,-1.1166551487151866,-0.0031000753324406105,0.02923837015433861,0.005091168824542935,0.005091069855534515
568.0,-1.1166918885021948,-1.1166136417462815,-0.007501416853905596,0.07074533905937486,0.007919595949289598,0.00791922344167385
569.0,-1.1166967873866716,-1.1165674486142714,-0.01240030133065062,0.1169384710695276,0.010182337649086026,0.010181545976528919
570.0,-1.116692158801973,-1.1166110928413335,-0.007771716632021253,0.07329424400737139,0.00806101730552642,0.008060624484818039
571.0,-1.1167217626077743,-1.1163320463963107,-0.037375522433436004,0.3523406890302283,0.0176776695296639,0.017673527997467114
572.0,-1.1167000812167127,-1.1165363935595387,-0.01569413137181286,0.1479935258021925,0.011455129855221829,0.01145400268965779
573.0,-1.1166845401754806,-1.1166829431564809,-0.0001530901396762374,0.0014439288600343048,0.001131370849898744,0.0011313697637845754
574.0,-1.1166855448295236,-1.1166734675247558,-0.0011577441827448354,0.010919560585076482,0.003111269837220545,0.003111247249683857
575.0,-1.1166916229864836,-1.1166161455563817,-0.007235901142710333,0.06824152895923419,0.007778174593051755,0.00777782168595745
576.0,-1.1166853438987148,-1.1166753626300787,-0.0009568133738646623,0.009024455262185427,0.002828427124746428,0.0028284101543589956
577.0,-1.1166874871606733,-1.1166551487151866,-0.0031000753324406105,0.02923837015433861,0.005091168824542935,0.005091069855534515
578.0,-1.1166890180620719,-1.1166407109366858,-0.0046309767309793415,0.04367614865508074,0.006222539674441365,0.006222358980926251
579.0,-1.1166845401754806,-1.1166829431564809,-0.0001530901396762374,0.0014439288600343048,0.001131370849898744,0.0011313697637845754
580.0,-1.1166846262886838,-1.1166821309491795,-0.00023920334291105405,0.0022561361614492625,0.0014142135623728608,0.0014142114410579138
581.0,-1.1166886066323207,-1.11664459102971,-0.004219546979822297,0.03979605563086963,0.0059396969619667376,0.005939539804746718
582.0,-1.1166860040999427,-1.1166691358949161,-0.0016170146017735476,0.015251190424780958,0.0036769552621698388,0.00367691797849454
583.0,-1.116708788218419,-1.1164543153582906,-0.024401133078111314,0.2300717270502517,0.014283556979968021,0.014281371957281202
584.0,-1.1166927137537304,-1.1166058597509498,-0.008326668389457836,0.0785273343910653,0.00834386001800152,0.008343424382525033
585.0,-1.1166846765213863,-1.116681657162478,-0.00028943604535314194,0.0027299228628763217,0.001555634918610626,0.0015556320951421341
